ID,Group ID,Status,Created,Last Updated,Check In,Check Out,Room,,Nights,Guest,Booking,,Fees,Total,Paid,Owing,,,Booking Source
B1LTO,BG173,Checked Out,24/12/2018 12:00,16/06/2021 10:04,24/12/2018 15:00,31/12/2018 10:30,Rm 4,,7 Nights,279,350,,0,350,350,0,,,AH DCC
B1LT7,BG16V,Checked Out,17/12/2018 12:00,16/06/2021 10:02,17/12/2018 15:00,31/12/2018 10:30,Rm 5,,14 Nights,280,560,,0,560,560,0,,,AH DCC
B1LT8,BG16V,Checked Out,17/12/2018 12:00,16/06/2021 10:02,17/12/2018 15:00,31/12/2018 10:30,Rm 0,,14 Nights,281,560,,0,560,560,0,,,AH DCC
B1LTB,-,Checked Out,17/12/2018 12:00,16/06/2021 10:04,17/12/2018 15:00,31/12/2018 10:30,Rm 1,,14 Nights,282,700,,0,700,700,0,,,AH DCC
B1LTC,-,Checked Out,17/12/2018 12:00,16/06/2021 10:04,17/12/2018 15:00,31/12/2018 10:30,Rm 3,,14 Nights,283,840,,0,840,840,0,,,AH DCC
B1LTD,BG173,Checked Out,17/12/2018 12:00,16/06/2021 10:04,17/12/2018 15:00,24/12/2018 10:30,Rm 3,,7 Nights,284,350,,0,350,350,0,,,AH DCC
B1LTE,BG173,Checked Out,17/12/2018 12:00,16/06/2021 10:04,17/12/2018 15:00,24/12/2018 10:30,Rm 4,,7 Nights,285,350,,0,350,350,0,,,AH DCC
B1LT4,BG173,Checked Out,10/12/2018 12:00,16/06/2021 10:02,10/12/2018 15:00,17/12/2018 10:30,Rm 3,,7 Nights,286,350,,0,350,350,0,,,AH DCC
B1LT5,BG173,Checked Out,10/12/2018 12:00,16/06/2021 10:02,10/12/2018 15:00,17/12/2018 10:30,Rm 4,,7 Nights,287,350,,0,350,350,0,,,AH DCC
B1LSR,BG16V,Checked Out,3/12/2018 12:00,16/06/2021 10:02,3/12/2018 15:00,17/12/2018 10:30,Rm 5,,14 Nights,288,560,,0,560,560,0,,,AH DCC
B1LSS,BG16V,Checked Out,3/12/2018 12:00,16/06/2021 10:02,3/12/2018 15:00,17/12/2018 10:30,Rm 0,,14 Nights,289,560,,0,560,560,0,,,AH DCC
B1LST,-,Checked Out,3/12/2018 12:00,16/06/2021 10:02,3/12/2018 15:00,17/12/2018 10:30,Rm 1,,14 Nights,290,700,,0,700,700,0,,,AH DCC
B1LSU,-,Checked Out,3/12/2018 12:00,16/06/2021 10:02,3/12/2018 15:00,17/12/2018 10:30,Rm 3,,14 Nights,291,840,,0,840,840,0,,,AH DCC
B1LSV,-,Checked Out,3/12/2018 12:00,16/06/2021 10:02,3/12/2018 15:00,24/12/2018 10:30,Rm 6,,21 Nights,292,840,,0,840,840,0,,,DCC
B1LSW,BG173,Checked Out,3/12/2018 12:00,16/06/2021 10:02,3/12/2018 15:00,10/12/2018 10:30,Rm 3,,7 Nights,293,350,,0,350,350,0,,,AH DCC
B1LSX,BG173,Checked Out,3/12/2018 12:00,16/06/2021 10:02,3/12/2018 15:00,10/12/2018 10:30,Rm 4,,7 Nights,294,350,,0,350,350,0,,,AH DCC
B1LSH,-,Checked Out,26/11/2018 12:00,16/06/2021 10:02,26/11/2018 15:00,3/12/2018 10:30,Rm 1,,7 Nights,295,350,,0,350,350,0,,,DCC
B1LSI,BG173,Checked Out,26/11/2018 12:00,16/06/2021 10:02,26/11/2018 15:00,3/12/2018 10:30,Rm 3,,7 Nights,296,350,,0,350,350,0,,,AH DCC
B1LSJ,BG173,Checked Out,26/11/2018 12:00,16/06/2021 10:02,26/11/2018 15:00,3/12/2018 10:30,Rm 4,,7 Nights,297,350,,0,350,350,0,,,AH DCC
B1LS3,BG173,Checked Out,19/11/2018 12:00,16/06/2021 10:02,19/11/2018 15:00,26/11/2018 10:30,Rm 3,,7 Nights,298,350,,0,350,350,0,,,AH DCC
B1LS4,BG173,Checked Out,19/11/2018 12:00,16/06/2021 10:02,19/11/2018 15:00,26/11/2018 10:30,Rm 4,,7 Nights,299,350,,0,350,350,0,,,AH DCC
B1LS9,BG16V,Checked Out,19/11/2018 12:00,16/06/2021 10:02,19/11/2018 15:00,3/12/2018 10:30,Rm 5,,14 Nights,300,560,,0,560,560,0,,,AH DCC
B1LSA,BG16V,Checked Out,19/11/2018 12:00,16/06/2021 10:02,19/11/2018 15:00,3/12/2018 10:30,Rm 0,,14 Nights,301,560,,0,560,560,0,,,AH DCC
B1LSC,-,Checked Out,19/11/2018 12:00,16/06/2021 10:02,19/11/2018 15:00,3/12/2018 10:30,Rm 3,,14 Nights,302,840,,0,840,840,0,,,AH DCC
B1LRV,-,Checked Out,12/11/2018 12:00,16/06/2021 10:02,12/11/2018 15:00,26/11/2018 10:30,Rm 1,,14 Nights,303,700,,0,700,700,0,,,DCC
B1LRW,BG173,Checked Out,12/11/2018 12:00,16/06/2021 10:02,12/11/2018 15:00,19/11/2018 10:30,Rm 3,,7 Nights,304,350,,0,350,350,0,,,AH DCC
B1LRX,BG173,Checked Out,12/11/2018 12:00,16/06/2021 10:02,12/11/2018 15:00,19/11/2018 10:30,Rm 4,,7 Nights,305,350,,0,350,350,0,,,AH DCC
B1LRZ,-,Checked Out,12/11/2018 12:00,16/06/2021 10:02,12/11/2018 15:00,3/12/2018 10:30,Rm 6,,21 Nights,306,840,,0,840,840,0,,,DCC
B1LRH,-,Checked Out,5/11/2018 12:00,16/06/2021 10:02,5/11/2018 15:00,19/11/2018 10:30,Rm 3,,14 Nights,307,840,,0,840,840,0,,,AH DCC
B1LRI,BG16V,Checked Out,5/11/2018 12:00,16/06/2021 10:02,5/11/2018 15:00,19/11/2018 10:30,Rm 5,,14 Nights,308,560,,0,560,560,0,,,AH DCC
B1LRJ,BG16V,Checked Out,5/11/2018 12:00,16/06/2021 10:02,5/11/2018 15:00,19/11/2018 10:30,Rm 0,,14 Nights,309,560,,0,560,560,0,,,AH DCC
B1LRK,BG173,Checked Out,5/11/2018 12:00,16/06/2021 10:02,5/11/2018 15:00,12/11/2018 10:30,Rm 3,,7 Nights,310,350,,0,350,350,0,,,AH DCC
B1LRL,BG173,Checked Out,5/11/2018 12:00,16/06/2021 10:02,5/11/2018 15:00,12/11/2018 10:30,Rm 4,,7 Nights,311,350,,0,350,350,0,,,AH DCC
B1LRD,-,Checked Out,29/10/2018 12:00,16/06/2021 10:02,29/10/2018 15:00,12/11/2018 10:30,Rm 1,,14 Nights,312,700,,0,700,700,0,,,DCC
B1LRE,BG173,Checked Out,29/10/2018 12:00,16/06/2021 10:02,29/10/2018 15:00,5/11/2018 10:30,Rm 3,,7 Nights,313,350,,0,350,350,0,,,AH DCC
B1LRF,BG173,Checked Out,29/10/2018 12:00,16/06/2021 10:02,29/10/2018 15:00,5/11/2018 10:30,Rm 4,,7 Nights,314,350,,0,350,350,0,,,AH DCC
B1LRB,-,Checked Out,23/10/2018 12:00,16/06/2021 10:02,23/10/2018 15:00,12/11/2018 10:30,Rm 6,,20 Nights,315,800,,0,800,800,0,,,DCC
B1LR0,-,Checked Out,22/10/2018 12:00,16/06/2021 10:02,22/10/2018 15:00,5/11/2018 10:30,Rm 3,,14 Nights,316,840,,0,840,840,0,,,AH DCC
B1LR1,BG16V,Checked Out,22/10/2018 12:00,16/06/2021 10:02,22/10/2018 15:00,5/11/2018 10:30,Rm 5,,14 Nights,317,560,,0,560,560,0,,,AH DCC
B1LR2,BG16V,Checked Out,22/10/2018 12:00,16/06/2021 10:02,22/10/2018 15:00,5/11/2018 10:30,Rm 0,,14 Nights,318,560,,0,560,560,0,,,AH DCC
B1LR4,BG173,Checked Out,22/10/2018 12:00,16/06/2021 10:02,22/10/2018 15:00,29/10/2018 10:30,Rm 3,,7 Nights,319,350,,0,350,350,0,,,AH DCC
B1LR5,BG173,Checked Out,22/10/2018 12:00,16/06/2021 10:02,22/10/2018 15:00,29/10/2018 10:30,Rm 4,,7 Nights,320,350,,0,350,350,0,,,AH DCC
B1LQX,-,Checked Out,15/10/2018 12:00,16/06/2021 10:02,15/10/2018 15:00,29/10/2018 10:30,Rm 1,,14 Nights,321,700,,0,700,700,0,,,DCC
B1LQY,BG173,Checked Out,15/10/2018 12:00,16/06/2021 10:02,15/10/2018 15:00,22/10/2018 10:30,Rm 3,,7 Nights,322,350,,0,350,350,0,,,AH DCC
B1LQZ,BG173,Checked Out,15/10/2018 12:00,16/06/2021 10:02,15/10/2018 15:00,22/10/2018 10:30,Rm 4,,7 Nights,323,350,,0,350,350,0,,,AH DCC
B1LQI,-,Checked Out,8/10/2018 12:00,16/06/2021 10:02,8/10/2018 15:00,22/10/2018 10:30,Rm 3,,14 Nights,324,840,,0,840,840,0,,,AH DCC
B1LQJ,BG16V,Checked Out,8/10/2018 12:00,16/06/2021 10:02,8/10/2018 15:00,22/10/2018 10:30,Rm 5,,14 Nights,325,560,,0,560,560,0,,,AH DCC
B1LQK,BG16V,Checked Out,8/10/2018 12:00,16/06/2021 10:02,8/10/2018 15:00,22/10/2018 10:30,Rm 0,,14 Nights,326,560,,0,560,560,0,,,AH DCC
B1LQM,-,Checked Out,8/10/2018 12:00,16/06/2021 10:02,8/10/2018 15:00,23/10/2018 10:30,Kitchen 8,,15 Nights,327,750,,0,750,750,0,,,AH DCC
B1LQN,BG173,Checked Out,8/10/2018 12:00,16/06/2021 10:02,8/10/2018 15:00,15/10/2018 10:30,Rm 3,,7 Nights,328,350,,0,350,350,0,,,AH DCC
B1LQO,BG173,Checked Out,8/10/2018 12:00,16/06/2021 10:02,8/10/2018 15:00,15/10/2018 10:30,Rm 4,,7 Nights,329,350,,0,350,350,0,,,AH DCC
B1LQG,BG16V,Checked Out,4/10/2018 12:00,16/06/2021 10:02,4/10/2018 15:00,8/10/2018 10:30,Rm 5,,4 Nights,330,160,,0,160,160,0,,,AH DCC
B1LQH,BG16V,Checked Out,4/10/2018 12:00,16/06/2021 10:02,4/10/2018 15:00,8/10/2018 10:30,Rm 0,,4 Nights,331,160,,0,160,160,0,,,AH DCC
B1LQB,-,Checked Out,1/10/2018 12:00,16/06/2021 10:02,1/10/2018 15:00,15/10/2018 10:30,Rm 1,,14 Nights,332,700,,0,700,700,0,,,DCC
B1LQC,BG173,Checked Out,1/10/2018 12:00,16/06/2021 10:02,1/10/2018 15:00,8/10/2018 10:30,Rm 3,,7 Nights,333,350,,0,350,350,0,,,AH DCC
B1LQD,BG173,Checked Out,1/10/2018 12:00,16/06/2021 10:02,1/10/2018 15:00,8/10/2018 10:30,Rm 4,,7 Nights,334,350,,0,350,350,0,,,AH DCC
B1LQA,-,Checked Out,28/09/2018 12:00,16/06/2021 10:02,28/09/2018 15:00,15/10/2018 10:30,Rm 6,,17 Nights,335,680,,0,680,680,0,,,AH DCC
B1LPW,-,Checked Out,24/09/2018 12:00,16/06/2021 10:02,24/09/2018 15:00,8/10/2018 10:30,Rm 3,,14 Nights,336,840,,0,840,840,0,,,AH DCC
B1LPX,BG16V,Checked Out,24/09/2018 12:00,16/06/2021 10:02,24/09/2018 15:00,4/10/2018 10:30,Rm 5,,10 Nights,337,400,,0,400,400,0,,,AH DCC
B1LPY,BG16V,Checked Out,24/09/2018 12:00,16/06/2021 10:02,24/09/2018 15:00,4/10/2018 10:30,Rm 0,,10 Nights,338,400,,0,400,400,0,,,AH DCC
B1LQ0,-,Checked Out,24/09/2018 12:00,16/06/2021 10:02,24/09/2018 15:00,8/10/2018 10:30,Kitchen 8,,14 Nights,339,700,,0,700,700,0,,,AH DCC
B1LQ1,BG173,Checked Out,24/09/2018 12:00,16/06/2021 10:02,24/09/2018 15:00,1/10/2018 10:30,Rm 3,,7 Nights,340,350,,0,350,350,0,,,AH DCC
B1LQ2,BG173,Checked Out,24/09/2018 12:00,16/06/2021 10:02,24/09/2018 15:00,1/10/2018 10:30,Rm 4,,7 Nights,341,350,,0,350,350,0,,,AH DCC
B1LPU,-,Checked Out,17/09/2018 12:00,16/06/2021 10:02,17/09/2018 15:00,1/10/2018 10:30,Rm 1,,14 Nights,342,700,,0,700,700,0,,,DCC
B1LPJ,BG16W,Checked Out,10/9/2018 12:00,16/06/2021 10:02,10/9/2018 15:00,24/09/2018 10:30,Rm 5,,14 Nights,343,560,,0,560,560,0,,,AH DCC
B1LPK,BG16W,Checked Out,10/9/2018 12:00,16/06/2021 10:02,10/9/2018 15:00,24/09/2018 10:30,Rm 0,,14 Nights,344,560,,0,560,560,0,,,AH DCC
B1LPN,-,Checked Out,10/9/2018 12:00,16/06/2021 10:02,10/9/2018 15:00,24/09/2018 10:30,Kitchen 8,,14 Nights,345,700,,0,700,700,0,,,AH DCC
B1LPO,-,Checked Out,10/9/2018 12:00,16/06/2021 10:02,10/9/2018 15:00,24/09/2018 10:30,Rm 3,,14 Nights,346,840,,0,840,840,0,,,AH DCC
B1LPA,-,Checked Out,3/9/2018 12:00,16/06/2021 10:02,3/9/2018 15:00,17/09/2018 10:30,Rm 1,,14 Nights,347,700,,0,700,700,0,,,DCC
B1LP4,BG16W,Checked Out,27/08/2018 12:00,16/06/2021 10:02,27/08/2018 15:00,10/9/2018 10:30,Rm 5,,14 Nights,348,560,,0,560,560,0,,,AH DCC
B1LP5,BG16W,Checked Out,27/08/2018 12:00,16/06/2021 10:02,27/08/2018 15:00,10/9/2018 10:30,Rm 0,,14 Nights,349,560,,0,560,560,0,,,AH DCC
B1LP8,-,Checked Out,27/08/2018 12:00,16/06/2021 10:02,27/08/2018 15:00,10/9/2018 10:30,Rm 3,,14 Nights,350,840,,0,840,840,0,,,AH DCC
B1LOW,-,Checked Out,20/08/2018 12:00,16/06/2021 10:02,20/08/2018 15:00,3/9/2018 10:30,Rm 1,,14 Nights,351,700,,0,700,700,0,,,DCC
B1LOX,-,Checked Out,20/08/2018 12:00,16/06/2021 10:02,20/08/2018 15:00,10/9/2018 10:30,Kitchen 8,,21 Nights,352,1050,,0,1050,1050,0,,,AH DCC
B1LOP,BG16W,Checked Out,13/08/2018 12:00,16/06/2021 10:02,13/08/2018 15:00,27/08/2018 10:30,Rm 5,,14 Nights,353,560,,0,560,560,0,,,AH DCC
B1LOQ,BG16W,Checked Out,13/08/2018 12:00,16/06/2021 10:02,13/08/2018 15:00,27/08/2018 10:30,Rm 0,,14 Nights,354,560,,0,560,560,0,,,AH DCC
B1LOR,-,Checked Out,13/08/2018 12:00,16/06/2021 10:02,13/08/2018 15:00,27/08/2018 10:30,Rm 3,,14 Nights,355,840,,0,840,840,0,,,AH DCC
B1LOG,BG16V,Checked Out,3/8/2018 12:00,16/06/2021 10:02,3/8/2018 15:00,13/08/2018 10:30,Rm 5,,10 Nights,356,400,,0,400,400,0,,,AH DCC
B1LOH,BG16V,Checked Out,3/8/2018 12:00,16/06/2021 10:02,3/8/2018 15:00,13/08/2018 10:30,Rm 0,,10 Nights,357,400,,0,400,400,0,,,AH DCC
B1LOI,-,Checked Out,3/8/2018 12:00,16/06/2021 10:02,3/8/2018 15:00,20/08/2018 10:30,Kitchen 8,,17 Nights,358,850,,0,850,850,0,,,AH DCC
B1LOD,-,Checked Out,2/8/2018 12:00,16/06/2021 10:02,2/8/2018 15:00,20/08/2018 10:30,Rm 1,,18 Nights,359,900,,0,900,900,0,,,DCC
B1LOB,-,Checked Out,30/07/2018 12:00,16/06/2021 10:02,30/07/2018 15:00,13/08/2018 10:30,Rm 3,,14 Nights,360,840,,0,840,840,0,,,AH DCC
B1LO8,-,Checked Out,25/07/2018 12:00,16/06/2021 10:02,25/07/2018 15:00,1/8/2018 10:30,Rm 1,,7 Nights,361,420,,0,420,420,0,,,AH DCC
B1LO5,-,Checked Out,23/07/2018 12:00,16/06/2021 10:02,23/07/2018 15:00,16/08/2018 10:30,Rm 6,,24 Nights,362,960,,0,960,960,0,,,DCC
B1LNX,-,Checked Out,16/07/2018 12:00,16/06/2021 10:02,16/07/2018 15:00,2/8/2018 10:30,Rm 0,,17 Nights,363,680,,0,680,680,0,,,SRSS
B1LNY,-,Checked Out,16/07/2018 12:00,16/06/2021 10:02,16/07/2018 15:00,2/8/2018 10:30,Rm 5,,17 Nights,364,680,,0,680,680,0,,,DCC
B1LO0,-,Checked Out,16/07/2018 12:00,16/06/2021 10:02,16/07/2018 15:00,30/07/2018 10:30,Rm 3,,14 Nights,365,840,,0,840,840,0,,,AH DCC
B1LNT,-,Checked Out,10/7/2018 12:00,16/06/2021 10:02,10/7/2018 15:00,23/07/2018 10:30,Rm 6,,13 Nights,366,520,,0,520,520,0,,,DCC
B1LNP,-,Checked Out,9/7/2018 12:00,16/06/2021 10:02,9/7/2018 15:00,25/07/2018 10:30,Rm 1,,16 Nights,367,1120,,0,1120,1120,0,,,AH DCC
B1LNQ,-,Checked Out,9/7/2018 12:00,16/06/2021 10:02,9/7/2018 15:00,16/07/2018 10:30,Rm 0,,7 Nights,368,280,,0,280,280,0,,,SRSS
B1LNL,-,Checked Out,2/7/2018 12:00,16/06/2021 10:02,2/7/2018 15:00,16/07/2018 10:30,Kitchen 8,,14 Nights,369,840,,0,840,840,0,,,AH DCC
B1LNF,BG16Q,Checked Out,25/06/2018 12:00,16/06/2021 10:02,25/06/2018 15:00,4/7/2018 10:30,Rm 3,,9 Nights,370,450,,0,450,450,0,,,DCC
B1LNG,BG16Q,Checked Out,25/06/2018 12:00,16/06/2021 10:02,25/06/2018 15:00,4/7/2018 10:30,Rm 4,,9 Nights,371,450,,0,450,450,0,,,DCC
B1LNH,-,Checked Out,25/06/2018 12:00,16/06/2021 10:02,25/06/2018 15:00,9/7/2018 10:30,Rm 1,,14 Nights,372,980,,0,980,980,0,,,AH DCC
B1LNI,-,Checked Out,25/06/2018 12:00,16/06/2021 10:02,25/06/2018 15:00,16/07/2018 10:30,Rm 5,,21 Nights,373,840,,0,840,840,0,,,DCC
B1LNA,-,Checked Out,18/06/2018 12:00,16/06/2021 10:02,18/06/2018 15:00,9/7/2018 10:30,Rm 0,,21 Nights,374,840,,0,840,840,0,,,SRSS
B1LNB,BG16Q,Checked Out,18/06/2018 12:00,16/06/2021 10:02,18/06/2018 15:00,25/06/2018 10:30,Rm 3,,7 Nights,375,350,,0,350,350,0,,,DCC
B1LNC,BG16Q,Checked Out,18/06/2018 12:00,16/06/2021 10:02,18/06/2018 15:00,25/06/2018 10:30,Rm 4,,7 Nights,376,350,,0,350,350,0,,,DCC
B1LND,-,Checked Out,18/06/2018 12:00,16/06/2021 10:02,18/06/2018 15:00,2/7/2018 10:30,Kitchen 8,,14 Nights,377,840,,0,840,840,0,,,AH DCC
B1LN4,-,Checked Out,11/6/2018 12:00,16/06/2021 10:02,11/6/2018 15:00,25/06/2018 10:30,Rm 1,,14 Nights,378,980,,0,980,980,0,,,AH DCC
B1LN7,BG16Q,Checked Out,11/6/2018 12:00,16/06/2021 10:02,11/6/2018 15:00,18/06/2018 10:30,Rm 3,,7 Nights,379,350,,0,350,350,0,,,DCC
B1LN8,BG16Q,Checked Out,11/6/2018 12:00,16/06/2021 10:02,11/6/2018 15:00,18/06/2018 10:30,Rm 4,,7 Nights,380,350,,0,350,350,0,,,DCC
B1LMZ,-,Checked Out,4/6/2018 12:00,16/06/2021 10:02,4/6/2018 15:00,25/06/2018 10:30,Rm 5,,21 Nights,381,840,,0,840,840,0,,,DCC
B1LN1,-,Checked Out,4/6/2018 12:00,16/06/2021 10:02,4/6/2018 15:00,18/06/2018 10:30,Kitchen 8,,14 Nights,382,840,,0,840,840,0,,,AH DCC
B1LMX,BG16Q,Checked Out,31/05/2018 12:00,16/06/2021 10:02,31/05/2018 15:00,11/6/2018 10:30,Rm 3,,11 Nights,383,550,,0,550,550,0,,,DCC
B1LMY,BG16Q,Checked Out,31/05/2018 12:00,16/06/2021 10:02,31/05/2018 15:00,11/6/2018 10:30,Rm 4,,11 Nights,384,550,,0,550,550,0,,,DCC
B1LMQ,-,Checked Out,28/05/2018 12:00,16/06/2021 10:02,28/05/2018 15:00,11/6/2018 10:30,Rm 1,,14 Nights,385,980,,0,980,980,0,,,AH DCC
B1LMU,-,Checked Out,28/05/2018 12:00,16/06/2021 10:02,28/05/2018 15:00,18/06/2018 10:30,Rm 0,,21 Nights,386,840,,0,840,840,0,,,DCC
B1LMP,-,Checked Out,23/05/2018 12:00,16/06/2021 10:02,23/05/2018 15:00,4/6/2018 10:30,Kitchen 8,,12 Nights,387,720,,0,720,720,0,,,AH DCC
B1LMG,BG16O,Checked Out,17/05/2018 12:00,16/06/2021 10:02,17/05/2018 15:00,28/05/2018 10:30,Rm 3,,11 Nights,388,440,,0,440,440,0,,,AH DCC
B1LMH,BG16O,Checked Out,17/05/2018 12:00,16/06/2021 10:02,17/05/2018 15:00,28/05/2018 10:30,Rm 4,,11 Nights,389,550,,0,550,550,0,,,AH DCC
B1LMI,-,Checked Out,17/05/2018 12:00,16/06/2021 10:02,17/05/2018 15:00,4/6/2018 10:30,Rm 5,,18 Nights,390,720,,0,720,720,0,,,DCC
B1LMF,-,Checked Out,16/05/2018 12:00,16/06/2021 10:02,16/05/2018 15:00,17/05/2018 10:30,Rm 6,,1 Night,391,30,,0,30,30,0,,,DCC
B1LMB,-,Checked Out,14/05/2018 12:00,16/06/2021 10:02,14/05/2018 15:00,28/05/2018 10:30,Rm 1,,14 Nights,392,980,,0,980,980,0,,,AH DCC
B1LM0,-,Checked Out,30/04/2018 12:00,16/06/2021 10:02,30/04/2018 15:00,14/05/2018 10:30,Rm 1,,14 Nights,393,980,,0,980,980,0,,,AH DCC
B1LM1,-,Checked Out,30/04/2018 12:00,16/06/2021 10:02,30/04/2018 15:00,28/05/2018 10:30,Rm 0,,28 Nights,394,1120,,0,1120,1120,0,,,DCC
B1LLV,-,Checked Out,23/04/2018 12:00,16/06/2021 10:02,23/04/2018 15:00,8/5/2018 10:30,Kitchen 8,,15 Nights,395,900,,0,900,900,0,,,DCC
B1LLW,-,Checked Out,23/04/2018 12:00,16/06/2021 10:02,23/04/2018 15:00,10/5/2018 10:30,Rm 3,,17 Nights,396,1020,,0,1020,1020,0,,,DCC
B1LLR,-,Checked Out,16/04/2018 12:00,16/06/2021 10:02,16/04/2018 15:00,30/04/2018 10:30,Rm 1,,14 Nights,397,980,,0,980,980,0,,,AH DCC
B1LLM,-,Checked Out,9/4/2018 12:00,16/06/2021 10:02,9/4/2018 15:00,23/04/2018 10:30,Kitchen 8,,14 Nights,398,840,,0,840,840,0,,,DCC
B1LLL,-,Checked Out,3/4/2018 12:00,16/06/2021 10:02,3/4/2018 15:00,23/04/2018 10:30,Rm 3,,20 Nights,399,1200,,0,1200,1200,0,,,DCC
B1LLI,-,Checked Out,2/4/2018 12:00,16/06/2021 10:02,2/4/2018 15:00,16/04/2018 10:30,Rm 1,,14 Nights,400,980,,0,980,980,0,,,AH DCC
B1LLF,-,Checked Out,28/03/2018 12:00,16/06/2021 10:02,28/03/2018 15:00,30/04/2018 10:30,Rm 0,,33 Nights,401,1320,,0,1320,1320,0,,,DCC
B1LLD,-,Checked Out,26/03/2018 12:00,16/06/2021 10:02,26/03/2018 15:00,26/04/2018 10:30,Rm 6,,31 Nights,402,1240,,0,1240,1240,0,,,DCC
B1LLE,-,Checked Out,26/03/2018 12:00,16/06/2021 10:02,26/03/2018 15:00,9/4/2018 10:30,Kitchen 8,,14 Nights,403,840,,0,840,840,0,,,DCC
B1LL8,-,Checked Out,19/03/2018 12:00,16/06/2021 10:02,19/03/2018 15:00,2/4/2018 10:30,Rm 1,,14 Nights,404,980,,0,980,980,0,,,AH DCC
B1LL5,-,Checked Out,12/3/2018 12:00,16/06/2021 10:02,12/3/2018 15:00,26/03/2018 10:30,Rm 3,,14 Nights,405,840,,0,840,840,0,,,AH DCC
B1LL6,-,Checked Out,12/3/2018 12:00,16/06/2021 10:02,12/3/2018 15:00,26/03/2018 10:30,Kitchen 8,,14 Nights,406,840,,0,840,840,0,,,DCC
B1LL4,-,Checked Out,6/3/2018 12:00,16/06/2021 10:02,6/3/2018 15:00,15/03/2018 10:30,Rm 6,,9 Nights,407,360,,0,360,360,0,,,AH DCC
B1LL3,-,Checked Out,5/3/2018 12:00,16/06/2021 10:02,5/3/2018 15:00,19/03/2018 10:30,Rm 1,,14 Nights,408,980,,0,980,980,0,,,AH DCC
B1LL0,-,Checked Out,26/02/2018 12:00,16/06/2021 10:02,26/02/2018 15:00,12/3/2018 10:30,Rm 3,,14 Nights,409,840,,0,840,840,0,,,AH DCC
B1LL1,-,Checked Out,26/02/2018 12:00,16/06/2021 10:02,26/02/2018 15:00,12/3/2018 10:30,Kitchen 8,,14 Nights,410,840,,0,840,840,0,,,DCC
B1LL2,-,Checked Out,26/02/2018 12:00,16/06/2021 10:02,26/02/2018 15:00,26/03/2018 10:30,Rm 6,,28 Nights,411,1120,,0,1120,1120,0,,,DCC
B1LKY,-,Checked Out,19/02/2018 12:00,16/06/2021 10:02,19/02/2018 15:00,5/3/2018 10:30,Rm 1,,14 Nights,412,980,,0,980,980,0,,,AH DCC
B1LKX,-,Checked Out,16/02/2018 12:00,16/06/2021 10:02,16/02/2018 15:00,26/02/2018 10:30,Rm 0,,10 Nights,413,400,,0,400,400,0,,,DCC
B1LKW,-,Checked Out,15/02/2018 12:00,16/06/2021 10:02,15/02/2018 15:00,26/02/2018 10:30,Kitchen 8,,11 Nights,414,660,,0,660,660,0,,,DCC
B1LKT,-,Checked Out,12/2/2018 12:00,16/06/2021 10:02,12/2/2018 15:00,13/02/2018 10:30,Kitchen 8,,1 Night,415,60,,0,60,60,0,,,DCC
B1LKU,-,Checked Out,12/2/2018 12:00,16/06/2021 10:02,12/2/2018 15:00,16/02/2018 10:30,Rm 6,,4 Nights,416,200,,0,200,200,0,,,DCC
B1LKV,-,Checked Out,12/2/2018 12:00,16/06/2021 10:02,12/2/2018 15:00,26/02/2018 10:30,Rm 3,,14 Nights,417,840,,0,840,840,0,,,AH DCC
B1LKR,-,Checked Out,5/2/2018 12:00,16/06/2021 10:02,5/2/2018 15:00,19/02/2018 10:30,Rm 1,,14 Nights,418,980,,0,980,980,0,,,AH DCC
B1LKL,-,Checked Out,29/01/2018 12:00,16/06/2021 10:02,29/01/2018 15:00,12/2/2018 10:30,Rm 3,,14 Nights,419,840,,0,840,840,0,,,AH DCC
B1LKN,-,Checked Out,29/01/2018 12:00,16/06/2021 10:02,29/01/2018 15:00,12/2/2018 10:30,Rm 6,,14 Nights,420,700,,0,700,700,0,,,DCC
B1M6K,-,Checked Out,15/01/2018 12:00,16/06/2021 10:04,15/01/2018 15:00,29/01/2018 10:30,Rm 3,,14 Nights,421,840,,0,840,840,0,,,AH DCC
B1M6M,-,Checked Out,15/01/2018 12:00,16/06/2021 10:04,15/01/2018 15:00,26/01/2018 10:30,Rm 1,,11 Nights,422,550,,0,550,550,0,,,DCC
B1M6O,-,Checked Out,15/01/2018 12:00,16/06/2021 10:04,15/01/2018 15:00,1/2/2018 10:30,Kitchen 8,,17 Nights,423,1020,,0,1020,1020,0,,,DCC
B1M6P,-,Checked Out,15/01/2018 12:00,16/06/2021 10:04,15/01/2018 15:00,29/01/2018 10:30,Rm 6,,14 Nights,424,700,,0,700,700,0,,,DCC
B1M6B,-,Checked Out,1/1/2018 12:00,16/06/2021 10:04,1/1/2018 15:00,15/01/2018 10:30,Rm 3,,14 Nights,425,840,,0,840,840,0,,,AH DCC
B1M6C,-,Checked Out,1/1/2018 12:00,16/06/2021 10:04,1/1/2018 15:00,15/01/2018 10:30,Rm 1,,14 Nights,426,700,,0,700,700,0,,,DCC
B1M6D,-,Checked Out,1/1/2018 12:00,16/06/2021 10:04,1/1/2018 15:00,15/01/2018 10:30,Kitchen 8,,14 Nights,427,840,,0,840,840,0,,,DCC
